"I0429 11:18:34.044518  1383 solver.cpp:264] Iteration 15000, Testing net (#0)"
I0429 22:12:02.498646   566 net.cpp:67] Creating Layer relu4
I0429 22:12:02.498654   566 net.cpp:394] relu4 <- conv4
I0429 22:12:02.498662   566 net.cpp:345] relu4 -> conv4 (in-place)
I0429 22:12:02.498672   566 net.cpp:96] Setting up relu4
I0429 22:12:02.498679   566 net.cpp:103] Top shape: 200 384 13 13 (12979200)
I0429 22:12:02.498692   566 net.cpp:67] Creating Layer conv5
I0429 22:12:02.498698   566 net.cpp:394] conv5 <- conv4
I0429 22:12:02.498706   566 net.cpp:356] conv5 -> conv5
I0429 22:12:02.498714   566 net.cpp:96] Setting up conv5
I0429 22:12:02.513677   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:02.513701   566 net.cpp:67] Creating Layer relu5
I0429 22:12:02.513708   566 net.cpp:394] relu5 <- conv5
I0429 22:12:02.513718   566 net.cpp:345] relu5 -> conv5 (in-place)
I0429 22:12:02.513727   566 net.cpp:96] Setting up relu5
I0429 22:12:02.513736   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:02.513744   566 net.cpp:67] Creating Layer pool5
I0429 22:12:02.513751   566 net.cpp:394] pool5 <- conv5
I0429 22:12:02.513761   566 net.cpp:356] pool5 -> pool5
I0429 22:12:02.513768   566 net.cpp:96] Setting up pool5
I0429 22:12:02.513778   566 net.cpp:103] Top shape: 200 256 6 6 (1843200)
I0429 22:12:02.513789   566 net.cpp:67] Creating Layer fc6
I0429 22:12:02.513795   566 net.cpp:394] fc6 <- pool5
I0429 22:12:02.513805   566 net.cpp:356] fc6 -> fc6
I0429 22:12:02.513814   566 net.cpp:96] Setting up fc6
I0429 22:12:03.737012   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:03.737074   566 net.cpp:67] Creating Layer relu6
I0429 22:12:03.737082   566 net.cpp:394] relu6 <- fc6
I0429 22:12:03.737092   566 net.cpp:345] relu6 -> fc6 (in-place)
I0429 22:12:03.737103   566 net.cpp:96] Setting up relu6
I0429 22:12:03.737125   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:03.737134   566 net.cpp:67] Creating Layer drop6
I0429 22:12:03.737140   566 net.cpp:394] drop6 <- fc6
I0429 22:12:03.737155   566 net.cpp:345] drop6 -> fc6 (in-place)
I0429 22:12:03.737164   566 net.cpp:96] Setting up drop6
I0429 22:12:03.737175   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:03.737185   566 net.cpp:67] Creating Layer fc7
I0429 22:12:03.737190   566 net.cpp:394] fc7 <- fc6
I0429 22:12:03.737198   566 net.cpp:356] fc7 -> fc7
I0429 22:12:03.737207   566 net.cpp:96] Setting up fc7
I0429 22:12:04.277642   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:04.277698   566 net.cpp:67] Creating Layer relu7
I0429 22:12:04.277725   566 net.cpp:394] relu7 <- fc7
I0429 22:12:04.277739   566 net.cpp:345] relu7 -> fc7 (in-place)
I0429 22:12:04.277750   566 net.cpp:96] Setting up relu7
I0429 22:12:04.277770   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:04.277778   566 net.cpp:67] Creating Layer drop7
I0429 22:12:04.277784   566 net.cpp:394] drop7 <- fc7
I0429 22:12:04.277793   566 net.cpp:345] drop7 -> fc7 (in-place)
I0429 22:12:04.277801   566 net.cpp:96] Setting up drop7
I0429 22:12:04.277807   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:04.277817   566 net.cpp:67] Creating Layer fc8_flickr
I0429 22:12:04.277822   566 net.cpp:394] fc8_flickr <- fc7
I0429 22:12:04.277829   566 net.cpp:356] fc8_flickr -> fc8_flickr
I0429 22:12:04.277838   566 net.cpp:96] Setting up fc8_flickr
I0429 22:12:04.278409   566 net.cpp:103] Top shape: 200 4 1 1 (800)
I0429 22:12:04.278424   566 net.cpp:67] Creating Layer loss
I0429 22:12:04.278430   566 net.cpp:394] loss <- fc8_flickr
I0429 22:12:04.278436   566 net.cpp:394] loss <- label
I0429 22:12:04.278447   566 net.cpp:356] loss -> (automatic)
I0429 22:12:04.278455   566 net.cpp:96] Setting up loss
I0429 22:12:04.278461   566 net.cpp:103] Top shape: 1 1 1 1 (1)
I0429 22:12:04.278466   566 net.cpp:109]     with loss weight 1
I0429 22:12:04.278517   566 net.cpp:170] loss needs backward computation.
I0429 22:12:04.278524   566 net.cpp:170] fc8_flickr needs backward computation.
I0429 22:12:04.278529   566 net.cpp:170] drop7 needs backward computation.
I0429 22:12:04.278534   566 net.cpp:170] relu7 needs backward computation.
I0429 22:12:04.278539   566 net.cpp:170] fc7 needs backward computation.
I0429 22:12:04.278544   566 net.cpp:170] drop6 needs backward computation.
I0429 22:12:04.278550   566 net.cpp:170] relu6 needs backward computation.
I0429 22:12:04.278555   566 net.cpp:170] fc6 needs backward computation.
I0429 22:12:04.278561   566 net.cpp:170] pool5 needs backward computation.
I0429 22:12:04.278568   566 net.cpp:170] relu5 needs backward computation.
I0429 22:12:04.278573   566 net.cpp:170] conv5 needs backward computation.
I0429 22:12:04.278578   566 net.cpp:170] relu4 needs backward computation.
I0429 22:12:04.278584   566 net.cpp:170] conv4 needs backward computation.
I0429 22:12:04.278589   566 net.cpp:170] relu3 needs backward computation.
I0429 22:12:04.278594   566 net.cpp:170] conv3 needs backward computation.
I0429 22:12:04.278600   566 net.cpp:170] norm2 needs backward computation.
I0429 22:12:04.278605   566 net.cpp:170] pool2 needs backward computation.
I0429 22:12:04.278611   566 net.cpp:170] relu2 needs backward computation.
I0429 22:12:04.278616   566 net.cpp:170] conv2 needs backward computation.
I0429 22:12:04.278621   566 net.cpp:170] norm1 needs backward computation.
I0429 22:12:04.278627   566 net.cpp:170] pool1 needs backward computation.
I0429 22:12:04.278632   566 net.cpp:170] relu1 needs backward computation.
I0429 22:12:04.278637   566 net.cpp:170] conv1 needs backward computation.
I0429 22:12:04.278643   566 net.cpp:172] data does not need backward computation.
I0429 22:12:04.278661   566 net.cpp:467] Collecting Learning Rate and Weight Decay.
I0429 22:12:04.278671   566 net.cpp:219] Network initialization done.
I0429 22:12:04.278676   566 net.cpp:220] Memory required for data: 1372032004
I0429 22:12:04.279256   566 solver.cpp:151] Creating test net (#0) specified by net file: models/DRE/net2exp1/train_val.prototxt
I0429 22:12:04.279336   566 net.cpp:275] The NetState phase (1) differed from the phase (0) specified by a rule in layer data
I0429 22:12:04.279518   566 net.cpp:39] Initializing net from parameters: 
"name: ""DREsNet"""
layers {
"  top: ""data"""
"  top: ""label"""
"  name: ""data"""
  type: IMAGE_DATA
  image_data_param {
"    source: ""/home/ubuntu/Kaggle/valnet2exp1.csv"""
    batch_size: 200
    new_height: 256
    new_width: 256
  }
  include {
    phase: TEST
  }
  transform_param {
    mirror: false
    crop_size: 227
"    mean_file: ""data/ilsvrc12/imagenet_mean.binaryproto"""
  }
}
layers {
"  bottom: ""data"""
"  top: ""conv1"""
"  name: ""conv1"""
  type: CONVOLUTION
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  convolution_param {
    num_output: 96
    kernel_size: 11
    stride: 4
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 0
    }
  }
}
layers {
"  bottom: ""conv1"""
"  top: ""conv1"""
"  name: ""relu1"""
  type: RELU
}
layers {
"  bottom: ""conv1"""
"  top: ""pool1"""
"  name: ""pool1"""
  type: POOLING
  pooling_param {
    pool: MAX
    kernel_size: 3
    stride: 2
  }
}
layers {
"  bottom: ""pool1"""
"  top: ""norm1"""
"  name: ""norm1"""
  type: LRN
  lrn_param {
    local_size: 5
    alpha: 0.0001
    beta: 0.75
  }
}
layers {
"  bottom: ""norm1"""
"  top: ""conv2"""
"  name: ""conv2"""
  type: CONVOLUTION
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  convolution_param {
    num_output: 256
    pad: 2
    kernel_size: 5
    group: 2
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 1
    }
  }
}
layers {
"  bottom: ""conv2"""
"  top: ""conv2"""
"  name: ""relu2"""
  type: RELU
}
layers {
"  bottom: ""conv2"""
"  top: ""pool2"""
"  name: ""pool2"""
  type: POOLING
  pooling_param {
    pool: MAX
    kernel_size: 3
    stride: 2
  }
}
layers {
"  bottom: ""pool2"""
"  top: ""norm2"""
"  name: ""norm2"""
  type: LRN
  lrn_param {
    local_size: 5
    alpha: 0.0001
    beta: 0.75
  }
}
layers {
"  bottom: ""norm2"""
"  top: ""conv3"""
"  name: ""conv3"""
  type: CONVOLUTION
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  convolution_param {
    num_output: 384
    pad: 1
    kernel_size: 3
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 0
    }
  }
}
layers {
"  bottom: ""conv3"""
"  top: ""conv3"""
"  name: ""relu3"""
  type: RELU
}
layers {
"  bottom: ""conv3"""
"  top: ""conv4"""
"  name: ""conv4"""
  type: CONVOLUTION
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  convolution_param {
    num_output: 384
    pad: 1
    kernel_size: 3
    group: 2
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 1
    }
  }
}
layers {
"  bottom: ""conv4"""
"  top: ""conv4"""
"  name: ""relu4"""
  type: RELU
}
layers {
"  bottom: ""conv4"""
"  top: ""conv5"""
"  name: ""conv5"""
  type: CONVOLUTION
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  convolution_param {
    num_output: 256
    pad: 1
    kernel_size: 3
    group: 2
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 1
    }
  }
}
layers {
"  bottom: ""conv5"""
"  top: ""conv5"""
"  name: ""relu5"""
  type: RELU
}
layers {
"  bottom: ""conv5"""
"  top: ""pool5"""
"  name: ""pool5"""
  type: POOLING
  pooling_param {
    pool: MAX
    kernel_size: 3
    stride: 2
  }
}
layers {
"  bottom: ""pool5"""
"  top: ""fc6"""
"  name: ""fc6"""
  type: INNER_PRODUCT
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  inner_product_param {
    num_output: 4096
    weight_filler {
"      type: ""gaussian"""
      std: 0.005
    }
    bias_filler {
"      type: ""constant"""
      value: 1
    }
  }
}
layers {
"  bottom: ""fc6"""
"  top: ""fc6"""
"  name: ""relu6"""
  type: RELU
}
layers {
"  bottom: ""fc6"""
"  top: ""fc6"""
"  name: ""drop6"""
  type: DROPOUT
  dropout_param {
    dropout_ratio: 0.5
  }
}
layers {
"  bottom: ""fc6"""
"  top: ""fc7"""
"  name: ""fc7"""
  type: INNER_PRODUCT
  blobs_lr: 1
  blobs_lr: 2
  weight_decay: 1
  weight_decay: 0
  inner_product_param {
    num_output: 4096
    weight_filler {
"      type: ""gaussian"""
      std: 0.005
    }
    bias_filler {
"      type: ""constant"""
      value: 1
    }
  }
}
layers {
"  bottom: ""fc7"""
"  top: ""fc7"""
"  name: ""relu7"""
  type: RELU
}
layers {
"  bottom: ""fc7"""
"  top: ""fc7"""
"  name: ""drop7"""
  type: DROPOUT
  dropout_param {
    dropout_ratio: 0.5
  }
}
layers {
"  bottom: ""fc7"""
"  top: ""fc8_flickr"""
"  name: ""fc8_flickr"""
  type: INNER_PRODUCT
  blobs_lr: 10
  blobs_lr: 20
  weight_decay: 1
  weight_decay: 0
  inner_product_param {
    num_output: 4
    weight_filler {
"      type: ""gaussian"""
      std: 0.01
    }
    bias_filler {
"      type: ""constant"""
      value: 0
    }
  }
}
layers {
"  bottom: ""fc8_flickr"""
"  bottom: ""label"""
"  name: ""loss"""
  type: HINGE_LOSS
}
layers {
"  bottom: ""fc8_flickr"""
"  bottom: ""label"""
"  top: ""accuracy"""
"  name: ""accuracy"""
  type: ACCURACY
  include {
    phase: TEST
  }
}
state {
  phase: TEST
}
I0429 22:12:04.279655   566 net.cpp:67] Creating Layer data
I0429 22:12:04.279665   566 net.cpp:356] data -> data
I0429 22:12:04.279676   566 net.cpp:356] data -> label
I0429 22:12:04.279685   566 net.cpp:96] Setting up data
I0429 22:12:04.279692   566 image_data_layer.cpp:31] Opening file /home/ubuntu/Kaggle/valnet2exp1.csv
I0429 22:12:04.281357   566 image_data_layer.cpp:48] A total of 4044 images.
"I0429 22:12:04.284224   566 image_data_layer.cpp:78] output data size: 200,3,227,227"
I0429 22:12:04.284245   566 base_data_layer.cpp:36] Loading mean file fromdata/ilsvrc12/imagenet_mean.binaryproto
I0429 22:12:04.314589   566 net.cpp:103] Top shape: 200 3 227 227 (30917400)
I0429 22:12:04.314631   566 net.cpp:103] Top shape: 200 1 1 1 (200)
I0429 22:12:04.314648   566 net.cpp:67] Creating Layer label_data_1_split
I0429 22:12:04.314656   566 net.cpp:394] label_data_1_split <- label
I0429 22:12:04.314666   566 net.cpp:356] label_data_1_split -> label_data_1_split_0
I0429 22:12:04.314685   566 net.cpp:356] label_data_1_split -> label_data_1_split_1
I0429 22:12:04.314708   566 net.cpp:96] Setting up label_data_1_split
I0429 22:12:04.314733   566 net.cpp:103] Top shape: 200 1 1 1 (200)
I0429 22:12:04.314739   566 net.cpp:103] Top shape: 200 1 1 1 (200)
I0429 22:12:04.314750   566 net.cpp:67] Creating Layer conv1
I0429 22:12:04.314756   566 net.cpp:394] conv1 <- data
I0429 22:12:04.314765   566 net.cpp:356] conv1 -> conv1
I0429 22:12:04.314775   566 net.cpp:96] Setting up conv1
I0429 22:12:04.316031   566 net.cpp:103] Top shape: 200 96 55 55 (58080000)
I0429 22:12:04.316056   566 net.cpp:67] Creating Layer relu1
I0429 22:12:04.316063   566 net.cpp:394] relu1 <- conv1
I0429 22:12:04.316071   566 net.cpp:345] relu1 -> conv1 (in-place)
I0429 22:12:04.316079   566 net.cpp:96] Setting up relu1
I0429 22:12:04.316088   566 net.cpp:103] Top shape: 200 96 55 55 (58080000)
I0429 22:12:04.316102   566 net.cpp:67] Creating Layer pool1
I0429 22:12:04.316107   566 net.cpp:394] pool1 <- conv1
I0429 22:12:04.316114   566 net.cpp:356] pool1 -> pool1
I0429 22:12:04.316123   566 net.cpp:96] Setting up pool1
I0429 22:12:04.316133   566 net.cpp:103] Top shape: 200 96 27 27 (13996800)
I0429 22:12:04.316143   566 net.cpp:67] Creating Layer norm1
I0429 22:12:04.316149   566 net.cpp:394] norm1 <- pool1
I0429 22:12:04.316157   566 net.cpp:356] norm1 -> norm1
I0429 22:12:04.316165   566 net.cpp:96] Setting up norm1
I0429 22:12:04.316171   566 net.cpp:103] Top shape: 200 96 27 27 (13996800)
I0429 22:12:04.316180   566 net.cpp:67] Creating Layer conv2
I0429 22:12:04.316185   566 net.cpp:394] conv2 <- norm1
I0429 22:12:04.316193   566 net.cpp:356] conv2 -> conv2
I0429 22:12:04.316201   566 net.cpp:96] Setting up conv2
I0429 22:12:04.326444   566 net.cpp:103] Top shape: 200 256 27 27 (37324800)
I0429 22:12:04.326467   566 net.cpp:67] Creating Layer relu2
I0429 22:12:04.326474   566 net.cpp:394] relu2 <- conv2
I0429 22:12:04.326483   566 net.cpp:345] relu2 -> conv2 (in-place)
I0429 22:12:04.326490   566 net.cpp:96] Setting up relu2
I0429 22:12:04.326498   566 net.cpp:103] Top shape: 200 256 27 27 (37324800)
I0429 22:12:04.326511   566 net.cpp:67] Creating Layer pool2
I0429 22:12:04.326519   566 net.cpp:394] pool2 <- conv2
I0429 22:12:04.326525   566 net.cpp:356] pool2 -> pool2
I0429 22:12:04.326534   566 net.cpp:96] Setting up pool2
I0429 22:12:04.326544   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:04.326553   566 net.cpp:67] Creating Layer norm2
I0429 22:12:04.326560   566 net.cpp:394] norm2 <- pool2
I0429 22:12:04.326566   566 net.cpp:356] norm2 -> norm2
I0429 22:12:04.326575   566 net.cpp:96] Setting up norm2
I0429 22:12:04.326581   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:04.326591   566 net.cpp:67] Creating Layer conv3
I0429 22:12:04.326620   566 net.cpp:394] conv3 <- norm2
I0429 22:12:04.326630   566 net.cpp:356] conv3 -> conv3
I0429 22:12:04.326639   566 net.cpp:96] Setting up conv3
I0429 22:12:04.355890   566 net.cpp:103] Top shape: 200 384 13 13 (12979200)
I0429 22:12:04.355918   566 net.cpp:67] Creating Layer relu3
I0429 22:12:04.355926   566 net.cpp:394] relu3 <- conv3
I0429 22:12:04.355933   566 net.cpp:345] relu3 -> conv3 (in-place)
I0429 22:12:04.355942   566 net.cpp:96] Setting up relu3
I0429 22:12:04.355949   566 net.cpp:103] Top shape: 200 384 13 13 (12979200)
I0429 22:12:04.355962   566 net.cpp:67] Creating Layer conv4
I0429 22:12:04.355967   566 net.cpp:394] conv4 <- conv3
I0429 22:12:04.355974   566 net.cpp:356] conv4 -> conv4
I0429 22:12:04.355983   566 net.cpp:96] Setting up conv4
I0429 22:12:04.378413   566 net.cpp:103] Top shape: 200 384 13 13 (12979200)
I0429 22:12:04.378439   566 net.cpp:67] Creating Layer relu4
I0429 22:12:04.378448   566 net.cpp:394] relu4 <- conv4
I0429 22:12:04.378456   566 net.cpp:345] relu4 -> conv4 (in-place)
I0429 22:12:04.378465   566 net.cpp:96] Setting up relu4
I0429 22:12:04.378473   566 net.cpp:103] Top shape: 200 384 13 13 (12979200)
I0429 22:12:04.378482   566 net.cpp:67] Creating Layer conv5
I0429 22:12:04.378489   566 net.cpp:394] conv5 <- conv4
I0429 22:12:04.378509   566 net.cpp:356] conv5 -> conv5
I0429 22:12:04.378518   566 net.cpp:96] Setting up conv5
I0429 22:12:04.393611   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:04.393640   566 net.cpp:67] Creating Layer relu5
I0429 22:12:04.393647   566 net.cpp:394] relu5 <- conv5
I0429 22:12:04.393656   566 net.cpp:345] relu5 -> conv5 (in-place)
I0429 22:12:04.393666   566 net.cpp:96] Setting up relu5
I0429 22:12:04.393676   566 net.cpp:103] Top shape: 200 256 13 13 (8652800)
I0429 22:12:04.393687   566 net.cpp:67] Creating Layer pool5
I0429 22:12:04.393692   566 net.cpp:394] pool5 <- conv5
I0429 22:12:04.393699   566 net.cpp:356] pool5 -> pool5
I0429 22:12:04.393708   566 net.cpp:96] Setting up pool5
I0429 22:12:04.393718   566 net.cpp:103] Top shape: 200 256 6 6 (1843200)
I0429 22:12:04.393728   566 net.cpp:67] Creating Layer fc6
I0429 22:12:04.393734   566 net.cpp:394] fc6 <- pool5
I0429 22:12:04.393743   566 net.cpp:356] fc6 -> fc6
I0429 22:12:04.393750   566 net.cpp:96] Setting up fc6
I0429 22:12:05.617271   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:05.617329   566 net.cpp:67] Creating Layer relu6
I0429 22:12:05.617337   566 net.cpp:394] relu6 <- fc6
I0429 22:12:05.617350   566 net.cpp:345] relu6 -> fc6 (in-place)
I0429 22:12:05.617362   566 net.cpp:96] Setting up relu6
I0429 22:12:05.617383   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:05.617391   566 net.cpp:67] Creating Layer drop6
I0429 22:12:05.617398   566 net.cpp:394] drop6 <- fc6
I0429 22:12:05.617404   566 net.cpp:345] drop6 -> fc6 (in-place)
I0429 22:12:05.617413   566 net.cpp:96] Setting up drop6
I0429 22:12:05.617419   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:05.617427   566 net.cpp:67] Creating Layer fc7
I0429 22:12:05.617434   566 net.cpp:394] fc7 <- fc6
I0429 22:12:05.617441   566 net.cpp:356] fc7 -> fc7
I0429 22:12:05.617450   566 net.cpp:96] Setting up fc7
I0429 22:12:06.160655   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:06.160715   566 net.cpp:67] Creating Layer relu7
I0429 22:12:06.160723   566 net.cpp:394] relu7 <- fc7
I0429 22:12:06.160737   566 net.cpp:345] relu7 -> fc7 (in-place)
I0429 22:12:06.160748   566 net.cpp:96] Setting up relu7
I0429 22:12:06.160769   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:06.160778   566 net.cpp:67] Creating Layer drop7
I0429 22:12:06.160784   566 net.cpp:394] drop7 <- fc7
I0429 22:12:06.160790   566 net.cpp:345] drop7 -> fc7 (in-place)
I0429 22:12:06.160799   566 net.cpp:96] Setting up drop7
I0429 22:12:06.160804   566 net.cpp:103] Top shape: 200 4096 1 1 (819200)
I0429 22:12:06.160814   566 net.cpp:67] Creating Layer fc8_flickr
I0429 22:12:06.160820   566 net.cpp:394] fc8_flickr <- fc7
I0429 22:12:06.160830   566 net.cpp:356] fc8_flickr -> fc8_flickr
I0429 22:12:06.160864   566 net.cpp:96] Setting up fc8_flickr
I0429 22:12:06.161453   566 net.cpp:103] Top shape: 200 4 1 1 (800)
I0429 22:12:06.161469   566 net.cpp:67] Creating Layer fc8_flickr_fc8_flickr_0_split
I0429 22:12:06.161476   566 net.cpp:394] fc8_flickr_fc8_flickr_0_split <- fc8_flickr
I0429 22:12:06.161484   566 net.cpp:356] fc8_flickr_fc8_flickr_0_split -> fc8_flickr_fc8_flickr_0_split_0
I0429 22:12:06.161495   566 net.cpp:356] fc8_flickr_fc8_flickr_0_split -> fc8_flickr_fc8_flickr_0_split_1
I0429 22:12:06.161504   566 net.cpp:96] Setting up fc8_flickr_fc8_flickr_0_split
I0429 22:12:06.161510   566 net.cpp:103] Top shape: 200 4 1 1 (800)
I0429 22:12:06.161516   566 net.cpp:103] Top shape: 200 4 1 1 (800)
I0429 22:12:06.161525   566 net.cpp:67] Creating Layer loss
I0429 22:12:06.161530   566 net.cpp:394] loss <- fc8_flickr_fc8_flickr_0_split_0
I0429 22:12:06.161537   566 net.cpp:394] loss <- label_data_1_split_0
I0429 22:12:06.161545   566 net.cpp:356] loss -> (automatic)
I0429 22:12:06.161551   566 net.cpp:96] Setting up loss
I0429 22:12:06.161557   566 net.cpp:103] Top shape: 1 1 1 1 (1)
I0429 22:12:06.161563   566 net.cpp:109]     with loss weight 1
I0429 22:12:06.161593   566 net.cpp:67] Creating Layer accuracy
I0429 22:12:06.161612   566 net.cpp:394] accuracy <- fc8_flickr_fc8_flickr_0_split_1
I0429 22:12:06.161620   566 net.cpp:394] accuracy <- label_data_1_split_1
I0429 22:12:06.161628   566 net.cpp:356] accuracy -> accuracy
I0429 22:12:06.161636   566 net.cpp:96] Setting up accuracy
I0429 22:12:06.161643   566 net.cpp:103] Top shape: 1 1 1 1 (1)
I0429 22:12:06.161648   566 net.cpp:172] accuracy does not need backward computation.
I0429 22:12:06.161654   566 net.cpp:170] loss needs backward computation.
I0429 22:12:06.161660   566 net.cpp:170] fc8_flickr_fc8_flickr_0_split needs backward computation.
I0429 22:12:06.161665   566 net.cpp:170] fc8_flickr needs backward computation.
I0429 22:12:06.161671   566 net.cpp:170] drop7 needs backward computation.
I0429 22:12:06.161676   566 net.cpp:170] relu7 needs backward computation.
I0429 22:12:06.161681   566 net.cpp:170] fc7 needs backward computation.
I0429 22:12:06.161686   566 net.cpp:170] drop6 needs backward computation.
I0429 22:12:06.161691   566 net.cpp:170] relu6 needs backward computation.
I0429 22:12:06.161696   566 net.cpp:170] fc6 needs backward computation.
I0429 22:12:06.161702   566 net.cpp:170] pool5 needs backward computation.
I0429 22:12:06.161707   566 net.cpp:170] relu5 needs backward computation.
I0429 22:12:06.161713   566 net.cpp:170] conv5 needs backward computation.
I0429 22:12:06.161718   566 net.cpp:170] relu4 needs backward computation.
I0429 22:12:06.161725   566 net.cpp:170] conv4 needs backward computation.
I0429 22:12:06.161730   566 net.cpp:170] relu3 needs backward computation.
I0429 22:12:06.161734   566 net.cpp:170] conv3 needs backward computation.
I0429 22:12:06.161743   566 net.cpp:170] norm2 needs backward computation.
I0429 22:12:06.161749   566 net.cpp:170] pool2 needs backward computation.
I0429 22:12:06.161754   566 net.cpp:170] relu2 needs backward computation.
I0429 22:12:06.161759   566 net.cpp:170] conv2 needs backward computation.
I0429 22:12:06.161766   566 net.cpp:170] norm1 needs backward computation.
I0429 22:12:06.161772   566 net.cpp:170] pool1 needs backward computation.
I0429 22:12:06.161777   566 net.cpp:170] relu1 needs backward computation.
I0429 22:12:06.161782   566 net.cpp:170] conv1 needs backward computation.
I0429 22:12:06.161787   566 net.cpp:172] label_data_1_split does not need backward computation.
I0429 22:12:06.161792   566 net.cpp:172] data does not need backward computation.
I0429 22:12:06.161798   566 net.cpp:208] This network produces output accuracy
I0429 22:12:06.161819   566 net.cpp:467] Collecting Learning Rate and Weight Decay.
I0429 22:12:06.161829   566 net.cpp:219] Network initialization done.
I0429 22:12:06.161834   566 net.cpp:220] Memory required for data: 1372040008
I0429 22:12:06.161911   566 solver.cpp:41] Solver scaffolding done.
I0429 22:12:06.161927   566 caffe.cpp:115] Finetuning from models/bvlc_reference_caffenet/bvlc_reference_caffenet.caffemodel
E0429 22:12:06.616123   566 upgrade_proto.cpp:611] Attempting to upgrade input file specified using deprecated transformation parameters: models/bvlc_reference_caffenet/bvlc_reference_caffenet.caffemodel
I0429 22:12:06.616425   566 upgrade_proto.cpp:614] Successfully upgraded file specified using deprecated data transformation parameters.
E0429 22:12:06.616432   566 upgrade_proto.cpp:616] Note that future Caffe releases will only support transform_param messages for transformation fields.
I0429 22:12:06.664453   566 solver.cpp:160] Solving DREsNet
I0429 22:12:06.664492   566 solver.cpp:161] Learning Rate Policy: step
"I0429 22:12:06.664526   566 solver.cpp:264] Iteration 0, Testing net (#0)"
I0429 22:13:09.048125   566 solver.cpp:315]     Test net output #0: accuracy = 0.16325
"I0429 22:13:09.510602   566 solver.cpp:209] Iteration 0, loss = 5.74493"
"I0429 22:13:09.510663   566 solver.cpp:674] Iteration 0, lr = 0.001"
"I0429 22:13:37.763492   566 solver.cpp:209] Iteration 20, loss = 2.30085"
"I0429 22:13:37.763550   566 solver.cpp:674] Iteration 20, lr = 0.001"
"I0429 22:14:06.037271   566 solver.cpp:209] Iteration 40, loss = 2.25287"
"I0429 22:14:06.037416   566 solver.cpp:674] Iteration 40, lr = 0.001"
"I0429 22:14:34.332789   566 solver.cpp:209] Iteration 60, loss = 2.17931"
"I0429 22:14:34.332847   566 solver.cpp:674] Iteration 60, lr = 0.001"
"I0429 22:15:02.655961   566 solver.cpp:209] Iteration 80, loss = 2.17026"
"I0429 22:15:02.656087   566 solver.cpp:674] Iteration 80, lr = 0.001"
"I0429 22:15:30.974766   566 solver.cpp:209] Iteration 100, loss = 2.21115"
"I0429 22:15:30.974827   566 solver.cpp:674] Iteration 100, lr = 0.001"
"I0429 22:15:59.293308   566 solver.cpp:209] Iteration 120, loss = 2.16844"
"I0429 22:15:59.293381   566 solver.cpp:674] Iteration 120, lr = 0.001"
"I0429 22:16:27.612895   566 solver.cpp:209] Iteration 140, loss = 2.17121"
"I0429 22:16:27.612957   566 solver.cpp:674] Iteration 140, lr = 0.001"
"I0429 22:16:55.934049   566 solver.cpp:209] Iteration 160, loss = 2.16081"
"I0429 22:16:55.934182   566 solver.cpp:674] Iteration 160, lr = 0.001"
"I0429 22:17:24.258719   566 solver.cpp:209] Iteration 180, loss = 2.15636"
"I0429 22:17:24.258780   566 solver.cpp:674] Iteration 180, lr = 0.001"
